,trip_id,bike_id,trip_duration,trip_start_time,trip_end_time,from_station,from_station_id,from_station_mode,from_lat,from_long,to_station,to_station_id,to_station_mode,to_lat,to_long
31936,20240224038,35576,-1 days +14:35:01,2024-02-20 23:55:03,2024-02-20 14:30:04,Albertstraße/Institutsviertel,3724,station,48.000858,7.849587,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
31839,20240224039,35576,0 days 00:29:59,2024-02-20 15:00:06,2024-02-20 15:30:05,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Sandfangweg/Uni-Sportzentrum,3735.0,station,47.991531,7.879938
31847,20240224040,35576,0 days 00:15:02,2024-02-20 16:05:03,2024-02-20 16:20:05,Sandfangweg/Uni-Sportzentrum,3735,station,47.991531,7.879938,Schwabentor,3732.0,station,47.992394,7.854083
31853,20240224041,35576,0 days 00:05:03,2024-02-20 16:45:03,2024-02-20 16:50:06,Schwabentor,3732,station,47.992394,7.854083,Rempartstraße/Mensa,3749.0,station,47.99291,7.84702
31854,20240224042,35576,0 days 01:44:57,2024-02-20 16:50:06,2024-02-20 18:35:03,Rempartstraße/Mensa,3749,station,47.99291,7.84702,Europaplatz,3690.0,station,47.997669,7.852481
31876,20240224043,35576,,2024-02-20 18:55:04,,Europaplatz,3690,station,47.997669,7.852481,,,,,
29728,20240224044,35577,0 days 00:19:59,2024-02-20 12:25:04,2024-02-20 12:45:03,Innsbrucker Straße,3689,station,47.97616,7.818747,Karlsplatz (FreloPlus),3874.0,station,47.996969,7.854302
29758,20240224045,35577,0 days 00:30:00,2024-02-20 15:10:03,2024-02-20 15:40:03,Karlsplatz (FreloPlus),3874,station,47.996969,7.854302,BIKE 35577,0.0,floating,48.01124,7.850908
29759,20240224046,35577,0 days 00:05:00,2024-02-20 15:40:03,2024-02-20 15:45:03,BIKE 35577,0,floating,48.01124,7.850908,Güterhallenstraße,3693.0,station,48.01267,7.84964
29773,20240224047,35577,0 days 00:10:00,2024-02-20 16:50:06,2024-02-20 17:00:06,Güterhallenstraße,3693,station,48.01267,7.84964,Herrmann-Herder-Straße,3726.0,station,48.002664,7.851253
29787,20240224048,35577,0 days 00:15:03,2024-02-20 18:05:03,2024-02-20 18:20:06,Herrmann-Herder-Straße,3726,station,48.002664,7.851253,Johanneskirche (FreloPlus),3743.0,station,47.98912,7.84772
